Movie_Name,Rating,Voting_Count,Duration,Genre
Peg O' My Heart,6.1,112.0,97,Crime
GTMax,5.0,1200.0,100,Crime
Two to One,6.1,719.0,116,Crime
Havnaa,7.2,230.0,110,Crime
Baby Assassins: Nice Days,7.3,292.0,103,Crime
Biggest Heist Ever,6.1,1400.0,85,Crime
A Place Called Silence,6.4,1200.0,119,Crime
Serpent's Path,5.8,282.0,112,Crime
The Girl Who Wore Yellow Lace,4.6,21.0,82,Crime
Tillu Square,6.6,3400.0,137,Crime
Sons of Rizk 3,6.7,1700.0,125,Crime
Mission: Cross,6.1,2600.0,105,Crime
Last Known Location,6.3,1400.0,110,Crime
Papa,7.5,320.0,131,Crime
Anand Sreebala,6.6,2400.0,134,Crime
Bhakshak,7.2,7100.0,134,Crime
The Moon Thieves,6.1,246.0,108,Crime
The Birds Who Fear Death,9.2,73.0,102,Crime
Citizen of a Kind,6.7,797.0,114,Crime
Auron Mein Kahan Dum Tha,6.6,41000.0,150,Crime
Phir Aayi Hasseen Dillruba,5.8,6800.0,132,Crime
The Plot,4.8,375.0,100,Crime
Hunt the Wicked,5.3,109.0,102,Crime
Bermondsey Tales: Fall of the Roman Empire,4.4,180.0,99,Crime
The Pee Pee Poo Poo Man,8.1,18.0,79,Crime
Lady Scorpions,3.6,367.0,101,Crime
Octopus with Broken Arms,6.1,228.0,109,Crime
Kondal,5.4,766.0,147,Crime
The Smile Man,7.6,1500.0,122,Crime
Dirty Ice Cream,4.4,116.0,47,Crime
The Actor,3.3,726.0,128,Crime
The Waterboyz,7.8,85.0,89,Crime
Jersey Bred,4.4,71.0,92,Crime
They Called Him Mostly Harmless,5.9,3200.0,89,Crime
The Final: Attack on Wembley,6.3,2500.0,82,Crime
She's Got No Name,7.1,47.0,150,Crime
Operation Raavan,8.0,1200.0,147,Crime
10 Days of a Curious Man,5.7,1200.0,110,Crime
Scorched Earth,6.7,531.0,101,Crime
A Brothers Bond,5.4,38.0,103,Crime
Crisis Negotiators,6.7,709.0,120,Crime
Nefarious,7.1,56.0,85,Crime
Borderless Fog,5.2,1300.0,110,Crime
(Pri)sons,5.1,267.0,100,Crime
Sheriff,6.9,1100.0,133,Crime
Cookster: The Darkest Days,8.2,40.0,119,Crime
Visfot,5.7,1100.0,130,Crime
The Seven Sorrows of Mary,6.6,32.0,98,Crime
Young Lion of the West,5.2,108.0,93,Crime
Nunakuzhi,6.8,3000.0,125,Crime
Io e te dobbiamo parlare,4.2,207.0,95,Crime
Abraham Ozler,6.5,4200.0,143,Crime
Gumasthan,5.8,500.0,145,Crime
Red,4.6,96.0,114,Crime
Kahar: Kapla High Council,6.9,450.0,102,Crime
Murder and Cocktails,4.0,360.0,88,Crime
Nahir,4.7,1100.0,122,Crime
Dandupalayam,5.9,1300.0,137,Crime
The Truth vs Alex Jones,7.5,3000.0,121,Crime
Krista,5.7,47.0,58,Crime
What Happens in Miami,4.3,219.0,90,Crime
They Turned Us Into Killers,2.8,252.0,86,Crime
A Gangster's Kiss,4.9,45.0,81,Crime
Unspoken,8.2,46.0,120,Crime
Kurukku,6.6,530.0,109,Crime
ChiefsAholic: A Wolf in Chiefs Clothing,6.2,373.0,121,Crime
9 Windows,3.6,307.0,82,Crime
Plastic Guns,6.3,607.0,95,Crime
Miséria,5.3,100.0,99,Crime
"MoviePass, MovieCrash",6.7,2800.0,96,Crime
Sattam En Kaiyil,8.0,2200.0,124,Crime
Diddy: Summit to Plummet,2.2,200.0,60,Crime
Little Jaffna,7.0,42.0,100,Crime
Saindhav,5.0,1600.0,138,Crime
Vina: Before 7 Days,5.4,582.0,100,Crime
Svemu dodje kraj,6.7,264.0,89,Crime
Sayara,5.7,271.0,98,Crime
Love You to Debt,6.2,756.0,135,Crime
Satyabhama,5.9,1500.0,132,Crime
Mathu Vadalara 2,7.0,1600.0,139,Crime
Conquer: Lahad Datu,6.6,506.0,120,Crime
Wannabe,4.6,126.0,102,Crime
Zebra,8.0,3200.0,164,Crime
Killer Babes,3.5,284.0,94,Crime
Le Mohican,7.0,149.0,87,Crime
Dirty Money,5.6,113.0,100,Crime
Bars,5.8,23.0,135,Crime
The Infallibles,4.8,751.0,99,Crime
The Kingdom,7.9,88.0,133,Crime
Dead Man,5.1,206.0,109,Crime
Ballistic,2.3,161.0,95,Crime
High Forces,5.7,523.0,119,Crime
RTI,5.9,26.0,130,Crime
The Experts,6.2,264.0,121,Crime
The Bitter Sugar,6.8,9.0,92,Crime
Accident or Conspiracy: Godhra,7.4,780.0,133,Crime
Siren,6.4,2900.0,154,Crime
Metamorfosi dell'essere,8.0,70.0,105,Crime
Priyo Maloti,6.7,177.0,119,Crime
Ghost Killer,7.1,63.0,105,Crime
The Epidemic,5.8,70.0,95,Crime
Andhagan,6.7,1200.0,142,Crime
Silver Star,6.9,15.0,102,Crime
Texas Twister,2.5,157.0,88,Crime
Mr Bachchan,3.6,5300.0,150,Crime
Remedy,4.1,261.0,82,Crime
Shu Si Yi Bo,6.6,32.0,91,Crime
Un homme en fuite,5.4,153.0,106,Crime
Sinful Lies,7.5,7.0,65,Crime
Prepare to Die,4.6,232.0,93,Crime
Hovering Blade,6.1,237.0,107,Crime
Passages of Nexus,5.8,200.0,108,Crime
Dhakshina,6.4,5200.0,107,Crime
Untold: The Murder of Air McNair,5.6,2100.0,57,Crime
The Heist,6.9,2000.0,120,Crime
RapeD,7.0,28.0,105,Crime
The Mick and the Trick,5.0,75.0,96,Crime
Where Is Gilgamesh?,9.0,605.0,90,Crime
The Shadow,6.5,253.0,90,Crime
Cafe 404,7.2,35.0,93,Crime
Suspect,4.5,80.0,94,Crime
The Shakedown,5.0,306.0,104,Crime
"Hemet, or the Landlady Don't Drink Tea",4.3,88.0,89,Crime
Silence 2: The Night Owl Bar Shootout,6.2,1900.0,142,Crime
Oru Nodi,6.7,504.0,128,Crime
Bastar: The Naxal Story,6.4,3300.0,124,Crime
Oppa,8.5,47.0,84,Crime
Tòkunbò,3.9,294.0,113,Crime
Blood and Black,8.1,1100.0,88,Crime
Pattaya Heat,5.6,222.0,117,Crime
One Last Time,7.0,15.0,82,Crime
Yalakunni,8.9,166.0,135,Crime
Samandar,7.7,138.0,172,Crime
Kingdom Reign,8.3,36.0,119,Crime
No Cap,5.7,37.0,108,Crime
Guess Who,4.8,366.0,93,Crime
DNA,5.1,210.0,156,Crime
The Worst Man in London,5.7,146.0,127,Crime
Silvio,3.0,505.0,114,Crime
Vares X,3.7,116.0,85,Crime
Suspicion,3.6,206.0,115,Crime
Cursed in Baja,7.7,21.0,80,Crime
Overdose,8.8,42.0,135,Crime
Fyre Rises,6.5,321.0,110,Crime
Amish Affair,5.5,200.0,86,Crime
Prasanna Vadanam,6.6,537.0,146,Crime
Bangkok Breaking: Heaven and Hell,5.8,663.0,146,Crime
Piano Love,5.2,13.0,96,Crime
Breaking the Silence: The Maria Soledad Case,6.4,516.0,95,Crime
Case of Kondana,5.8,580.0,143,Crime
Matka,4.7,583.0,156,Crime
Danger in the Dorm,5.0,152.0,86,Crime
Rob N Roll,6.1,1500.0,98,Crime
Formed Police Unit,4.6,475.0,120,Crime
The Desperate Chase,5.5,59.0,110,Crime
The Star City Murders,4.1,142.0,79,Crime
Chor Dil,7.4,37.0,135,Crime
Midas,4.6,339.0,85,Crime
Green Bones,7.7,182.0,96,Crime
Road to Terzetto,7.4,30.0,96,Crime
"Rajagunj: Pooja, Sir",6.3,735.0,115,Crime
SIT,7.9,2300.0,110,Crime
Bodiless,5.7,1000.0,90,Crime
Chitram Choodara,4.6,15.0,127,Crime
Harom Hara,7.7,3000.0,154,Crime
Reloaded 2,7.8,1100.0,45,Crime
Shivam Bhaje,7.9,3000.0,121,Crime
Go for Broke,5.7,271.0,115,Crime
Hustlers Take All,5.5,80.0,106,Crime
Drive,5.6,322.0,90,Crime
Estômago II: O Poderoso Chef,5.8,321.0,131,Crime
Desperado,6.0,141.0,100,Crime
Chameleon,5.8,31.0,133,Crime
Bond of Justice: Kizuna Part I - Encounter,6.2,18.0,92,Crime
Nastupit leto,7.0,21.0,94,Crime
Kaliyugam Pattanamlo,6.7,2200.0,150,Crime
Illusions for Sale: The Rise and Fall of Generation Zoe,6.2,639.0,107,Crime
Bheema,5.8,948.0,148,Crime
Plea,6.9,24.0,88,Crime
Bozji gnjev,7.2,59.0,111,Crime
The Bottom Line,6.5,12.0,107,Crime
"LSD 2: Love, Sex Aur Dhokha 2",3.8,2800.0,119,Crime
PT Sir,6.8,1700.0,130,Crime
The Murder of Sandra Rivett,6.2,144.0,90,Crime
The Texas Cheerleader Murder Plot,5.0,295.0,100,Crime
The Legend of the Vagabond Queen of Lagos,7.8,32.0,100,Crime
First Rites,7.0,5.0,114,Crime
Troll Factory,5.8,465.0,109,Crime
La mort viendra,6.0,41.0,101,Crime
Thankamani,4.6,229.0,156,Crime
State of Silence,6.5,109.0,80,Crime
Hit List,5.5,311.0,125,Crime
Vivekam,8.2,308.0,104,Crime
Filthy Animals,7.3,91.0,96,Crime
Yevam,6.1,1500.0,123,Crime
Cry of Silence,6.2,73.0,116,Crime
Tiger Wolf Rabbit,6.3,481.0,126,Crime
Rautu Ka Raaz,6.3,2000.0,114,Crime
Who Killed Angel Adams?,6.3,23.0,76,Crime
"Bullets, Brothers and Blood",7.8,15.0,85,Crime
Taxali Gate,6.6,118.0,95,Crime
Abudeka Is Back,5.3,34.0,120,Crime
Brattt,4.7,67.0,117,Crime
Uninvited,6.8,72.0,93,Crime
Pathological: The Lies of Joran van der Sloot,6.5,344.0,93,Crime
Best Man Dead Man,6.1,9.0,83,Crime
Routa,6.5,31.0,127,Crime
Abnormal: Buas,5.6,26.0,90,Crime
Mirza: Part 1 - Joker,6.8,239.0,165,Crime
Raktaksha,8.4,1400.0,118,Crime
Quotation Gang Part 1,8.8,21.0,118,Crime
Hain,2.9,45.0,95,Crime
Sentimentaaal,5.8,975.0,135,Crime
GATAO: Like Father Like Son,6.8,67.0,100,Crime
Killerwood,7.1,27.0,84,Crime
Dream Team,5.2,59.0,91,Crime
Gold Boy,6.4,130.0,129,Crime
Dickweed,7.1,36.0,90,Crime
Kiyma: Orman Kanunlari,4.3,35.0,81,Crime
Nirangal Moondru,6.1,532.0,122,Crime
Scopophobia,5.9,46.0,100,Crime
Kiss of the Con Queen,7.5,27.0,117,Crime
Castillo,8.1,33.0,128,Crime
Gangs of Godavari,5.0,905.0,165,Crime
Risky Business,7.8,91.0,107,Crime
Unknown Caller,7.0,29.0,63,Crime
Shakhahaari,7.5,1300.0,145,Crime
Searching for Amani,7.9,31.0,80,Crime
Remember Us,6.2,39.0,96,Crime
Secret Home,8.3,148.0,117,Crime
Haunting Trophies,7.7,66.0,150,Crime
Rakshana,5.4,1100.0,139,Crime
Second Life,6.8,48.0,105,Crime
Poslednji strelac,5.5,256.0,90,Crime
Thirumbipaar,5.9,239.0,101,Crime
Kokuhaku Confession,5.6,147.0,74,Crime
Whatever It Takes,8.3,14.0,93,Crime
Nasha Jurm Aur Gangsters,6.9,2400.0,137,Crime
Meitantei Conan Bâsasu Kaitô Kiddo,6.1,159.0,81,Crime
Raavsaheb,8.4,7.0,138,Crime
Porch Pirates,5.0,102.0,107,Crime
Vergüenza,6.9,23.0,103,Crime
The Donor,9.0,9.0,23,Crime
Wieczór kawalerski,4.8,436.0,85,Crime
What Lies Within,5.3,13.0,90,Crime
Vojna policajtov,6.5,339.0,150,Crime
"Milk, Rice, and the Blood",9.0,53.0,45,Crime
Rebel,3.1,65.0,100,Crime
Holiday Hold-Up,5.7,68.0,89,Crime
The Dealer,8.3,12.0,120,Crime
Nico,8.3,45.0,109,Crime
Gam Gam Ganesha,5.3,309.0,140,Crime
CHAAW: Chapter 3 - Christmas Time Is Here,7.9,475.0,72,Crime
Protein,6.6,61.0,100,Crime
Housekeeping,6.0,41.0,98,Crime
Salvajes,5.6,59.0,90,Crime
Bhaje Vaayu Vegam,6.1,553.0,136,Crime
Telekinesis,5.9,60.0,106,Crime
Gde nashi dengi?,7.6,10.0,76,Crime
Chris Brown: A History of Violence,5.4,314.0,82,Crime
Common Sense,2.5,20.0,68,Crime
Blackia 2,5.9,125.0,132,Crime
Murder in a Teacup,6.3,148.0,93,Crime
Chithini,6.0,551.0,151,Crime
Bury Him,7.4,13.0,88,Crime
Game Over,5.7,20.0,74,Crime
Money No Enough 3,6.0,264.0,138,Crime
Three Old Boys,4.8,97.0,108,Crime
Blood Dried Hands,5.4,35.0,115,Crime
Villain - Life of a Gangster,8.9,156.0,141,Crime
Below the Rim,5.0,16.0,89,Crime
Anyone Else But Me,7.0,153.0,95,Crime
Beneath the Fold,8.0,23.0,80,Crime
Dai jia fa de ren,5.4,58.0,121,Crime
Kala Ratri,6.8,15.0,122,Crime
Shadows of Betrayal: Chronicles of Ian Blair,7.3,12.0,65,Crime
Valleyheart,8.8,37.0,98,Crime
Angry Squad: Civil Servants & Seven Swindlers,8.0,39.0,120,Crime
Don't Love,7.9,1500.0,177,Crime
Agontuk,5.4,22.0,125,Crime
Maloney - Die ersten drei haarsträubenden Fälle,6.7,76.0,98,Crime
Martingale,5.4,105.0,103,Crime
Gally Gang Stars,9.0,2000.0,157,Crime
The Unwavering Brotherhood,5.3,79.0,94,Crime
Dark World,4.6,15.0,135,Crime
Nelma Kodama: The Queen of Dirty Money,5.5,184.0,94,Crime
Niyathi,6.8,174.0,113,Crime
Above the Trees,8.2,11.0,125,Crime
Dream Lock,8.6,21.0,100,Crime
Jog 101,6.6,497.0,107,Crime
Maven,9.5,37.0,135,Crime
Raja Rani,9.3,100.0,134,Crime
Lipstick,6.3,27.0,145,Crime
Gossip to Die For,5.3,81.0,94,Crime
Crime Reel,7.5,141.0,111,Crime
G - 21 scener från Gottsunda,7.0,183.0,80,Crime
Aaro,4.5,13.0,120,Crime
Dark Deceptions,6.2,36.0,82,Crime
Supplier Shankara,9.3,70.0,163,Crime
The Good Loan Sharks,5.0,75.0,122,Crime
The Housewife and the Hustler 2: The Reckoning,6.5,44.0,94,Crime
The Victims,5.9,82.0,99,Crime
Koresha,3.0,63.0,86,Crime
Muroi Shinji: Yaburezaru Mono,7.7,7.0,115,Crime
Tschugger - Der Lätscht Fall,8.1,163.0,147,Crime
Passagrana,6.5,127.0,100,Crime
Lorry Chapter-1,5.8,2400.0,183,Crime
Rancor,7.2,33.0,83,Crime
Swing Bout,8.7,174.0,90,Crime
Rhino Man,8.8,42.0,96,Crime
Jama,6.3,16.0,71,Crime
Paarijathaparvam,7.5,2300.0,133,Crime
Common Creed: Trafficking,6.7,8.0,106,Crime
Charlotte Link - Ohne Schuld,5.5,41.0,89,Crime
5D,8.8,577.0,129,Crime
Dead Name,9.0,11.0,84,Crime
Pepe,5.0,491.0,126,Crime
Insurance Jimmy,6.9,147.0,110,Crime
Yathabhava,8.3,28.0,127,Crime
Marine Drive,9.5,49.0,105,Crime
Opportunity,8.9,91.0,96,Crime
Lipstick on the Glass,4.6,12.0,116,Crime
Scapegoat,7.0,22.0,85,Crime
Thirsty for Likes,4.0,38.0,46,Crime
Vallavan Vaguthadhada,6.5,56.0,104,Crime
The Deal,8.5,26.0,130,Crime
Welcome to the Game,5.9,63.0,90,Crime
Untouchable,4.5,88.0,112,Crime
Kenda,8.9,20.0,135,Crime
Con Queens,5.8,18.0,80,Crime
Laandhar,4.1,96.0,117,Crime
Muzhskoe slovo,6.5,460.0,94,Crime
Historias invisibles,6.4,27.0,110,Crime
Thozhar Che Guevara,5.1,37.0,120,Crime
Landkrimi: Steirergift,6.3,67.0,90,Crime
The Stix,7.1,31.0,123,Crime
Nietzsche's Umbrella,8.7,21.0,86,Crime
Lolipop Gang,3.6,6.0,90,Crime
Theppa Samudram,7.4,1600.0,133,Crime
AK47,7.2,14.0,146,Crime
Lesní vrah,4.2,78.0,78,Crime
Atlanta 1002,5.3,14.0,45,Crime
The London Underground Killer,4.7,91.0,91,Crime
Vrutos,8.4,9.0,100,Crime
4N6,9.7,61.0,117,Crime
ONENESS,9.3,17.0,115,Crime
Los Justos,6.4,74.0,79,Crime
Blue Christmas,5.6,21.0,79,Crime
Diari de la meva sextorsió,6.5,53.0,64,Crime
Real Estate Sisters,4.8,17.0,84,Crime
Mun Kaupunki,6.6,22.0,105,Crime
Grey Games,7.5,1100.0,121,Crime
Shina,7.5,7.0,98,Crime
Jalandhara,9.2,545.0,110,Crime
Sharma & Ambani,9.1,183.0,104,Crime
Novyy god v Beryozovke,7.1,99.0,94,Crime
The Bodyguard,6.6,29.0,87,Crime
Bayamariya Brammai,8.8,25.0,88,Crime
Who Do You Trust?,3.6,40.0,96,Crime
Walk the Line,5.5,94.0,115,Crime
Dheera Samrat,9.8,99.0,123,Crime
The Real Story of January 6: Part 2 - The Long Road Home,6.2,29.0,90,Crime
Aranam,7.5,406.0,127,Crime
La Tamalera,8.2,9.0,115,Crime
Pink Butterfly,5.7,55.0,109,Crime
Bigul,9.3,46.0,144,Crime
Beautifully Broken People,8.9,9.0,75,Crime
Tiempo de Pagar,7.4,48.0,63,Crime
Break War,2.4,14.0,86,Crime
Malam Pertobatan,6.8,11.0,81,Crime
Kaçkin,7.6,9.0,104,Crime
Guxim,7.7,34.0,75,Crime
Mukhya Gamanika,8.7,2100.0,125,Crime
Blitz,7.2,8.0,6,Crime
Chacaleria,8.1,418.0,116,Crime
My Home Hero the Movie,5.5,6.0,117,Crime
Rangeli,9.4,93.0,140,Crime
Jaspal,7.3,28.0,106,Crime
"Fallen Leaves, Broken Lighters",7.7,7.0,96,Crime
The AI Dharma Story,3.3,1100.0,89,Crime
SMB-plush presents trick or death,8.8,16.0,120,Crime
Siragan,7.0,152.0,130,Crime
Myall Creek Day of Justice,6.4,17.0,78,Crime
The Kills,8.8,9.0,70,Crime
So It Goes,3.3,19.0,77,Crime
Die Bloedhonde,6.3,10.0,97,Crime
Hocus Focus,7.9,19.0,85,Crime
Jimmy's Friends,7.0,11.0,94,Crime
Netru Indha Neram,5.6,136.0,140,Crime
Water Mafia,9.2,12.0,45,Crime
Kunstroof,7.0,43.0,102,Crime
Vengeful,6.1,18.0,100,Crime
Mudo Kannu,7.0,2100.0,100,Crime
El Cartel De Teresa,8.0,9.0,96,Crime
A Place Under the Sun,9.2,34.0,110,Crime
A Valentine's Day,8.4,9.0,126,Crime
Conviction,7.0,36.0,97,Crime
Ingu Mirugangal Vaazhum Idam,6.2,14.0,108,Crime
A Frozen Rage,5.3,46.0,115,Crime
Namak,4.5,13.0,75,Crime
El Junior Del Patron,7.1,8.0,92,Crime
No Loose Ends,6.7,9.0,68,Crime
Downfall of the Crypto King (theatrical feature),6.2,28.0,90,Crime
Ugravatara,7.9,552.0,122,Crime
Uno Sir,6.4,44.0,106,Crime
Liebling Kreuzberg 20,5.1,50.0,89,Crime
Sangharshana,8.2,1600.0,102,Crime
Shades of Sapphire,7.8,9.0,77,Crime
Runnin' from Wolves,7.2,10.0,133,Crime
Ata Nirjon Duporiya,8.0,10.0,103,Crime
Las Hermanas Del Cartel,8.2,5.0,91,Crime
Yaa Devi Sarva Bhuteshu,8.7,8.0,119,Crime
Give Me a Ride,5.0,16.0,102,Crime
Abduction Chronicles,8.4,36.0,126,Crime
"Compa, me gusta su vieja",5.7,14.0,86,Crime
Leha,2.3,42.0,98,Crime
Mina and the Radio Bandits,7.3,44.0,110,Crime
Randa Ramphal,8.5,8.0,70,Crime
Der Wien-Krimi: Blind ermittelt - Tod im Palais,6.9,30.0,88,Crime
Beauty Grace Malice,7.7,43.0,81,Crime
Gull Lake Vice II: The Delusion Continues,8.2,16.0,58,Crime
Pinnil Oral,6.0,113.0,127,Crime
Full Clip for a Snitch,3.9,18.0,75,Crime
Po du xing dong,6.8,5.0,79,Crime
Dawgz Life,8.0,11.0,143,Crime
Nacida Para Vengar,8.0,9.0,102,Crime
Yurka,4.1,29.0,85,Crime
Slapes,6.8,31.0,82,Crime
The Burned Hand,8.0,12.0,85,Crime
Duelo De Capos,6.8,22.0,83,Crime
El Juego Del Poder,8.0,9.0,95,Crime
Detroit Ransom,6.4,10.0,76,Crime
Killcon,9.5,14.0,31,Crime
Spending Some Time Together,6.9,28.0,146,Crime
Lealtad o Morir,8.2,9.0,87,Crime
Pungut,6.7,11.0,100,Crime
Los Hijos De Camelia y Emilio,6.5,22.0,82,Crime
7vens Law,9.4,20.0,68,Crime
Little Black Submarines,6.9,57.0,123,Crime
Cageling,5.9,8.0,69,Crime
All Suspects,3.6,18.0,96,Crime
La Nueva Camelia,5.6,13.0,95,Crime
