Movie_Name,Rating,Voting_Count,Duration,Genre
Cândido,6.3,59.0,99,Action
Shadows of Betrayal: Chronicles of Ian Blair,7.3,12.0,65,Action
Itutumba ka ng tatay ko,5.7,29.0,109,Action
Dangerous Boys 2,5.1,9.0,115,Action
Speed 220,6.8,1000.0,114,Action
Surge of Power: Where There's Smoke,6.5,13.0,68,Action
Shri Swapankumarer Badami Hyenar Kobole,5.6,324.0,146,Action
Gally Gang Stars,9.0,2000.0,157,Action
Viswam,4.2,635.0,155,Action
Tiger's Trigger,4.5,17.0,84,Action
Halloween: Mal Eterno,8.2,224.0,50,Action
Dark World,4.6,15.0,135,Action
Sith Wars: Episódio III - Fantasmas Dos Sith,8.6,114.0,99,Action
Anthima Theerpu,8.0,1500.0,133,Action
Mobile Suit Gundam: Silver Phantom,6.1,13.0,90,Action
Pariah Volume 1: Every Street Dog Has a Name,6.8,386.0,138,Action
Di Renjie: Tongtian xuan an,7.2,16.0,85,Action
Mercy Killing,8.7,2700.0,131,Action
Genis Aile 4: Cevahir & Ulvi,7.0,54.0,90,Action
The Yoshi Movie,7.7,12.0,105,Action
Jigar,7.1,18.0,122,Action
Kamen Rider Geats: Jyamato Awaking,7.9,72.0,54,Action
Rocky and Bullwinkle,9.1,12.0,100,Action
Seetha Kalyana Vaibhogame,8.6,2000.0,146,Action
Fights Break Sphere 3,4.7,8.0,81,Action
The Very Last Christmas,8.5,12.0,75,Action
Revenge,1.6,37.0,127,Action
Usire Usire,7.5,1100.0,151,Action
Supplier Shankara,9.3,70.0,163,Action
Dirty Fellow,6.9,3800.0,119,Action
Kill the Children first,7.8,26.0,106,Action
Dheera,8.0,1300.0,123,Action
Indrani: Epic-1 Dharam vs Karam,7.6,1100.0,157,Action
Lorry Chapter-1,5.8,2400.0,183,Action
Inanimate Insanity II: The Movie,8.4,229.0,106,Action
Hope & Glory,6.6,143.0,44,Action
The Correct Way of Youth,9.3,783.0,90,Action
Weapon,5.5,5500.0,120,Action
Chhota Bheem and the Curse of Damyaan,4.8,2300.0,145,Action
Heavens: The Boy and His Robot,6.3,22.0,98,Action
The Drunken Prodigy,5.6,15.0,107,Action
Reeza GTR,7.4,14.0,91,Action
Common Creed: Trafficking,6.7,8.0,106,Action
Charlotte Link - Ohne Schuld,5.5,41.0,89,Action
The Journey of Flower,3.9,25.0,97,Action
El Duro,5.4,14.0,90,Action
Achilles Curse and the Curse of Treasure,7.4,25.0,125,Action
Marine Drive,9.5,49.0,105,Action
Opportunity,8.9,91.0,96,Action
Athhoi,8.0,133.0,158,Action
Shockwaves 2,2.8,147.0,79,Action
Chinatown Chacha,5.1,56.0,103,Action
The Deal,8.5,26.0,130,Action
Kohinoor,8.1,22.0,119,Action
Blood Vendetta,7.7,236.0,90,Action
Jurassic Exorcist,3.8,23.0,76,Action
Crypto Storm,4.7,33.0,101,Action
Operation Wakaliga: Fate and Blood,6.7,11.0,66,Action
Sacrum Vindictae II,4.5,13.0,114,Action
Naa Saami Ranga,4.5,1200.0,150,Action
Dreams,7.6,8.0,106,Action
Vorovka,4.9,49.0,90,Action
Firework,6.1,12.0,60,Action
Dead Hand,4.1,75.0,92,Action
Happy Dragons,4.9,9.0,97,Action
Kaveri,9.1,1500.0,101,Action
Inherited,9.5,21.0,76,Action
Big Brother,8.2,2000.0,115,Action
Pushpaka Vimanam,5.6,16.0,137,Action
Lolipop Gang,3.6,6.0,90,Action
Zhi Bao,5.7,17.0,100,Action
AK47,7.2,14.0,146,Action
Re Xue Ran Shao,4.2,18.0,113,Action
Yentha Panichesav Chanti,9.5,85.0,135,Action
Vi possiamo salvare,2.7,103.0,89,Action
Mirg,6.3,35.0,83,Action
Wilhelm Gustloff,8.7,8.0,110,Action
Ajay Gadu,7.3,1000.0,108,Action
Rooban,6.5,281.0,125,Action
The SML YTP Movie 2: Dimension Trouble,8.3,13.0,94,Action
Yao Shen Ling,6.7,66.0,93,Action
Max Beyond,6.6,17.0,93,Action
Operation Star,7.6,23.0,102,Action
The Delegator,4.2,17.0,96,Action
The Bodyguard,6.6,29.0,87,Action
Day of the Diesels,7.2,9.0,100,Action
Skhvatka,5.2,23.0,107,Action
The Mystery of Humanoid Puppet,6.7,62.0,88,Action
Raja 420,6.1,21.0,81,Action
Seven Heroes Beat the Monster,6.8,51.0,89,Action
Framed,4.9,69.0,0,Action
La Tamalera,8.2,9.0,115,Action
Agent 86,6.7,6.0,87,Action
Atu Nuvve Itu Nuvve,7.0,11.0,123,Action
Break War,2.4,14.0,86,Action
Speed Fight,6.8,52.0,87,Action
Mr Natwarlal,7.6,778.0,130,Action
Guxim,7.7,34.0,75,Action
Vey Dharuvey,6.5,2300.0,127,Action
Death Game,5.2,14.0,87,Action
Oversteer,4.9,18.0,86,Action
Sathyam,7.1,8.0,134,Action
SMB-plush presents trick or death,8.8,16.0,120,Action
Be Forever Yamato: Rebel 3199: Part 1: Dark Invasion,7.0,9.0,50,Action
Isle: Alpha One,8.4,7.0,97,Action
The Kills,8.8,9.0,70,Action
Kaale Angrej,5.5,17.0,131,Action
Hocus Focus,7.9,19.0,85,Action
Bad Ass Sista,6.9,8.0,80,Action
Pithala Maathi,7.8,848.0,140,Action
Bloodlust,8.2,11.0,97,Action
Jimmy's Friends,7.0,11.0,94,Action
The ShortCut,7.8,1800.0,138,Action
Best Cop Ever,4.3,49.0,122,Action
Kyle and the Last Emerald 2,8.4,7.0,15,Action
El Cartel De Teresa,8.0,9.0,96,Action
The Domino File,4.7,7.0,102,Action
Battling to Survive,7.0,53.0,74,Action
The Vent,8.9,14.0,3,Action
Ohsama Sentai King-Ohger vs Donbrothers,6.8,36.0,26,Action
Inexternal,3.2,19.0,83,Action
Faster: Only one lap,7.1,23.0,90,Action
Roudhra Rupaya,7.6,2000.0,132,Action
Gintama the Movie 2D: Courtesan of the Nation Arc,7.8,5.0,109,Action
Travesty,6.4,5.0,78,Action
Joy Hanu Man,8.9,25.0,143,Action
Combat Code: Hunt,7.4,17.0,76,Action
StarGazer: The Need of the Many,5.0,9.0,47,Action
S-99,8.7,2100.0,119,Action
Krapiva: Tsvetok smerti,6.1,52.0,81,Action
Jiwa 8 Belas,5.0,19.0,86,Action
Daanvi,1.7,7.0,117,Action
Kreem,6.8,128.0,115,Action
Nenu Keerthana,8.9,2100.0,155,Action
Piri Reis: The Incredible Chart,6.8,21.0,138,Action
Kallu Compound 1995,8.1,2000.0,140,Action
Sesh Bazi,6.2,10.0,132,Action
El Junior Del Patron,7.1,8.0,92,Action
The Winter Prophecy,7.9,13.0,52,Action
Me and the Dragon's Daughter,5.2,10.0,75,Action
Ugravatara,7.9,552.0,122,Action
The Dragon's Tomb,6.8,52.0,77,Action
Cholay,8.6,56.0,60,Action
Bloody Escape,6.1,26.0,100,Action
Siete Vidas - El Levanton,9.6,5.0,45,Action
Runnin' from Wolves,7.2,10.0,133,Action
Las Hermanas Del Cartel,8.2,5.0,91,Action
Rudra: The Beginning,9.4,38.0,135,Action
Passazhiry,4.6,31.0,80,Action
Klaantha,6.2,518.0,107,Action
The Mirage,8.9,10.0,106,Action
Dhil Raja,8.7,136.0,106,Action
Give Me Babies,6.7,6.0,23,Action
"La Protegida, La Película",9.3,16.0,67,Action
Leha,2.3,42.0,98,Action
Urban Vengeance,5.2,11.0,79,Action
Whispers of the Imperial City,6.8,53.0,90,Action
The End of Hen,9.7,9.0,67,Action
Out of the Shadow,6.5,6.0,89,Action
Xiao zi,3.5,12.0,101,Action
Gull Lake Vice II: The Delusion Continues,8.2,16.0,58,Action
The Overseas Killer,6.4,52.0,104,Action
Dheera Bhagat Roy,7.8,1100.0,150,Action
Full Clip for a Snitch,3.9,18.0,75,Action
Po du xing dong,6.8,5.0,79,Action
Zen Fist,7.2,8.0,45,Action
No Man Standing,8.6,11.0,93,Action
Duelo De Capos,6.8,22.0,83,Action
War with the Evil,6.3,52.0,85,Action
Kyle and the Last Emerald,5.6,17.0,20,Action
Janna Endoro,8.1,15.0,120,Action
Opasni shmatki,5.2,18.0,92,Action
Killer Lee,1.9,9.0,87,Action
Three Old Captors,7.0,50.0,94,Action
Spider-Man: Dimension Rift,8.4,13.0,127,Action
Lealtad o Morir,8.2,9.0,87,Action
Pungut,6.7,11.0,100,Action
Los Hijos De Camelia y Emilio,6.5,22.0,82,Action
Mahserin Üç Delisi,5.9,16.0,78,Action
Captain Superb and the Angel of Destiny,3.6,13.0,120,Action
Luna de Hiel,5.5,14.0,83,Action
Jefa De Jefas,8.2,9.0,82,Action
Sehnsucht nach Firdaws,8.5,6.0,103,Action
PW V: Tears of the Fallen,8.2,11.0,60,Action
Bush Knife,7.0,7.0,90,Action
Anger,8.8,18.0,83,Action
Gadha17,8.0,11.0,90,Action
Mandya Haida,6.2,236.0,139,Action
Bring Back the Colour,5.9,7.0,47,Action
Drunken Swordsman,6.7,49.0,91,Action
